"Date","Price","Open","High","Low","Vol.","Change %"
"01/30/2015","153.55","153.79","154.25","153.48","","0.30%"
"01/29/2015","153.09","151.68","153.11","151.17","","0.54%"
"01/28/2015","152.27","150.98","152.27","150.28","","1.71%"
"01/27/2015","149.71","151.48","151.89","149.07","","-1.43%"
"01/26/2015","151.88","149.43","151.88","149.27","","1.19%"
"01/23/2015","150.10","149.50","150.43","149.50","","0.84%"
"01/22/2015","148.85","146.98","149.06","146.88","","1.42%"
"01/21/2015","146.77","146.39","146.77","145.25","","0.58%"
"01/20/2015","145.92","144.94","146.48","144.94","","0.96%"
"01/19/2015","144.53","144.06","144.82","143.61","","0.55%"
"01/16/2015","143.74","142.33","143.86","141.80","","0.62%"
"01/15/2015","142.86","142.15","142.89","139.36","","1.41%"
"01/14/2015","140.88","142.68","143.14","140.88","","-2.02%"
"01/13/2015","143.78","142.45","144.06","142.43","","0.74%"
"01/12/2015","142.72","142.60","143.39","141.98","","0.68%"
"01/09/2015","141.75","142.41","143.31","141.27","","-0.74%"
"01/08/2015","142.81","140.98","142.94","140.26","","2.47%"
"01/07/2015","139.37","140.46","141.09","139.37","","-2.22%"
"01/05/2015","142.53","142.87","143.59","142.40","","-0.44%"
"01/02/2015","143.16","143.60","143.94","142.92","","0.08%"
"12/30/2014","143.05","144.11","144.11","142.97","","-0.95%"
"12/29/2014","144.42","143.95","144.54","143.80","","0.50%"
"12/23/2014","143.70","142.98","143.85","142.83","","0.56%"
"12/22/2014","142.90","142.10","143.18","142.07","","0.69%"
"12/19/2014","141.92","141.71","142.13","140.40","","0.77%"
"12/18/2014","140.84","138.85","140.84","138.67","","2.62%"
"12/17/2014","137.25","136.50","137.41","136.46","","-0.39%"
"12/16/2014","137.79","137.81","137.90","135.42","","0.26%"
"12/15/2014","137.43","139.19","140.07","137.43","","-1.11%"
"12/12/2014","138.97","141.08","141.16","138.97","","-1.84%"
"12/11/2014","141.57","141.36","142.11","140.74","","-0.01%"
"12/10/2014","141.58","141.72","142.45","141.37","","0.13%"
"12/09/2014","141.39","142.00","142.64","141.02","","-1.08%"
"12/08/2014","142.94","143.09","143.32","142.79","","-0.40%"
"12/05/2014","143.51","141.95","143.51","141.88","","1.75%"
"12/04/2014","141.04","142.87","143.01","141.00","","-1.09%"
"12/03/2014","142.59","141.25","142.64","141.25","","1.08%"
"12/02/2014","141.06","141.47","142.16","140.85","","0.00%"
"12/01/2014","141.06","141.37","141.53","140.78","","-0.63%"
"11/28/2014","141.96","142.57","142.57","141.30","","-0.41%"
"11/27/2014","142.54","141.89","142.68","141.84","","0.54%"
"11/26/2014","141.78","142.71","143.38","141.61","","-0.62%"
"11/25/2014","142.66","141.58","142.70","141.56","","0.70%"
"11/24/2014","141.67","140.66","141.67","140.61","","0.61%"
"11/21/2014","140.81","138.76","140.81","138.73","","1.57%"
"11/20/2014","138.64","139.16","139.26","138.15","","-0.29%"
"11/19/2014","139.04","139.43","139.43","138.87","","-0.29%"
"11/18/2014","139.44","138.44","139.44","138.28","","0.80%"
"11/17/2014","138.33","137.46","138.46","137.27","","0.21%"
"11/14/2014","138.04","138.80","138.80","137.67","","-0.40%"
"11/13/2014","138.59","138.22","138.75","137.74","","0.84%"
"11/12/2014","137.43","138.84","138.91","137.43","","-0.97%"
"11/11/2014","138.78","138.36","138.78","138.29","","0.47%"
"11/10/2014","138.13","137.39","138.13","137.09","","0.52%"
"11/07/2014","137.41","138.08","138.44","136.88","","-0.22%"
"11/06/2014","137.71","137.19","138.28","136.79","","0.09%"
"11/05/2014","137.59","137.04","137.59","136.96","","0.93%"
"11/04/2014","136.32","136.22","137.09","136.11","","0.07%"
"11/03/2014","136.23","137.50","137.55","135.98","","-0.89%"
"10/31/2014","137.46","137.27","137.46","136.56","","1.21%"
"10/30/2014","135.81","135.74","135.90","134.19","","0.50%"
"10/29/2014","135.13","134.77","135.49","134.59","","0.66%"
"10/28/2014","134.25","132.72","134.26","132.61","","1.62%"
"10/27/2014","132.11","133.39","133.39","131.09","","0.12%"
"10/24/2014","131.95","132.90","132.90","131.55","","-0.23%"
"10/23/2014","132.26","130.69","132.40","129.77","","1.30%"
"10/22/2014","130.56","130.00","130.89","129.33","","0.96%"
"10/21/2014","129.32","126.29","129.32","125.86","","2.44%"
"10/20/2014","126.24","126.57","126.57","124.93","","-0.21%"
"10/17/2014","126.50","123.10","126.50","122.69","","3.00%"
"10/16/2014","122.82","123.15","124.14","120.44","","0.10%"
"10/15/2014","122.70","126.34","126.34","122.63","","-2.77%"
"10/14/2014","126.20","124.47","126.30","124.34","","1.04%"
"10/13/2014","124.90","124.77","126.19","124.40","","-0.63%"
"10/10/2014","125.69","126.53","127.05","125.21","","-1.55%"
"10/09/2014","127.67","129.79","130.22","127.20","","-0.64%"
"10/08/2014","128.49","128.64","128.91","127.88","","-0.46%"
"10/07/2014","129.08","131.74","131.74","129.08","","-2.14%"
"10/06/2014","131.90","132.86","133.43","131.90","","-0.29%"
"10/03/2014","132.29","131.62","132.48","131.62","","1.10%"
"10/02/2014","130.85","133.50","133.50","130.85","","-1.99%"
"10/01/2014","133.51","135.00","135.23","133.51","","-1.48%"
"09/30/2014","135.51","134.67","135.51","134.44","","0.70%"
"09/29/2014","134.57","135.03","135.28","133.83","","-0.25%"
"09/26/2014","134.91","134.69","135.28","134.11","","0.24%"
"09/25/2014","134.59","136.10","136.62","134.42","","-1.22%"
"09/24/2014","136.25","135.93","136.25","135.32","","0.26%"
"09/23/2014","135.90","137.10","137.12","135.90","","-0.96%"
"09/22/2014","137.22","137.06","137.70","136.74","","-0.20%"
"09/19/2014","137.50","137.91","137.91","137.40","","0.19%"
"09/18/2014","137.24","136.46","137.24","136.42","","0.58%"
"09/17/2014","136.45","135.73","136.61","135.73","","0.80%"
"09/16/2014","135.37","135.27","135.37","134.45","","0.01%"
"09/15/2014","135.35","134.41","135.66","134.29","","0.21%"
"09/12/2014","135.07","134.57","135.15","134.57","","0.43%"
"09/11/2014","134.49","135.32","135.49","134.12","","-0.30%"
"09/10/2014","134.90","134.38","134.96","134.06","","0.13%"
"09/09/2014","134.73","135.36","135.49","134.71","","-0.68%"
"09/08/2014","135.65","135.52","135.66","134.93","","0.20%"
"09/05/2014","135.38","136.23","136.23","135.09","","-0.67%"
"09/04/2014","136.30","136.17","136.58","135.75","","-0.03%"
"09/03/2014","136.34","135.77","136.60","135.66","","0.75%"
"09/02/2014","135.32","135.51","135.73","135.06","","0.10%"
"09/01/2014","135.19","135.53","135.77","134.82","","-0.15%"
"08/29/2014","135.39","135.35","135.51","134.77","","0.26%"
"08/28/2014","135.04","136.13","136.21","134.87","","-1.01%"
"08/27/2014","136.42","136.31","136.44","136.03","","0.10%"
"08/26/2014","136.28","135.86","136.28","135.48","","0.25%"
"08/25/2014","135.94","135.61","135.95","135.17","","0.86%"
"08/22/2014","134.78","135.15","135.32","134.43","","-0.20%"
"08/21/2014","135.05","134.22","135.05","134.04","","0.75%"
"08/20/2014","134.05","134.26","134.65","133.49","","-0.17%"
"08/19/2014","134.28","133.80","134.28","133.66","","0.57%"
"08/18/2014","133.52","133.02","133.52","132.98","","1.21%"
"08/15/2014","131.92","132.57","133.35","131.92","","-0.13%"
"08/14/2014","132.09","132.26","132.37","131.76","","-0.44%"
"08/13/2014","132.68","132.24","132.68","132.09","","0.71%"
"08/12/2014","131.75","132.35","132.35","131.50","","-0.42%"
"08/11/2014","132.31","130.76","132.37","130.71","","1.93%"
"08/08/2014","129.81","129.42","129.98","128.74","","-0.36%"
"08/07/2014","130.28","131.23","131.62","130.28","","-0.69%"
"08/06/2014","131.18","132.65","132.65","130.94","","-1.60%"
"08/05/2014","133.31","133.15","133.52","132.87","","0.37%"
"08/04/2014","132.82","133.45","133.71","132.76","","0.03%"
"08/01/2014","132.78","134.48","134.81","132.73","","-1.34%"
"07/31/2014","134.58","136.50","136.50","134.44","","-1.28%"
"07/30/2014","136.33","136.55","136.77","136.15","","-0.10%"
"07/29/2014","136.46","136.88","137.02","136.38","","-0.14%"
"07/28/2014","136.65","137.23","137.45","136.18","","-0.28%"
"07/25/2014","137.03","137.07","137.49","136.80","","-0.17%"
"07/24/2014","137.27","136.65","137.44","136.45","","0.49%"
"07/23/2014","136.60","136.40","136.91","136.33","","0.00%"
"07/22/2014","136.60","135.82","136.62","135.82","","0.99%"
"07/21/2014","135.26","135.84","135.93","134.82","","-0.32%"
"07/18/2014","135.70","135.14","135.80","134.61","","0.50%"
"07/17/2014","135.03","136.29","136.35","135.03","","-1.08%"
"07/16/2014","136.50","134.98","136.50","134.98","","1.35%"
"07/15/2014","134.68","135.91","136.02","134.35","","-0.82%"
"07/14/2014","135.79","134.44","135.85","134.40","","1.44%"
"07/11/2014","133.86","133.71","134.38","133.34","","0.20%"
"07/10/2014","133.59","135.64","135.64","133.33","","-1.54%"
"07/09/2014","135.68","136.12","136.26","135.41","","-0.17%"
"07/08/2014","135.91","137.55","137.66","135.91","","-1.09%"
"07/07/2014","137.41","137.81","138.18","137.35","","-0.31%"
"07/04/2014","137.84","138.59","138.65","137.84","","-0.56%"
"07/03/2014","138.62","136.60","138.62","136.60","","1.66%"
"07/02/2014","136.36","136.05","136.53","136.05","","0.33%"
"07/01/2014","135.91","135.32","135.91","134.89","","0.50%"
"06/30/2014","135.23","135.47","135.85","135.07","","-0.04%"
"06/27/2014","135.29","134.83","135.29","134.66","","0.49%"
"06/26/2014","134.63","135.21","135.40","134.34","","-0.40%"
"06/25/2014","135.17","136.43","136.43","134.69","","-1.33%"
"06/24/2014","136.99","136.79","137.00","136.47","","0.23%"
"06/23/2014","136.67","136.11","136.87","135.39","","0.66%"
"06/19/2014","135.77","135.80","136.23","135.49","","0.58%"
"06/18/2014","134.99","135.61","135.85","134.99","","-0.29%"
"06/17/2014","135.38","135.41","135.93","135.03","","0.05%"
"06/16/2014","135.31","136.04","136.40","135.07","","-0.70%"
"06/13/2014","136.27","137.07","137.07","135.61","","-0.63%"
"06/12/2014","137.13","137.39","137.51","136.95","","-0.07%"
"06/11/2014","137.23","138.00","138.11","137.08","","-0.41%"
"06/10/2014","137.80","137.50","137.86","137.47","","-0.07%"
"06/09/2014","137.90","137.67","137.90","137.42","","1.11%"
"06/05/2014","136.39","136.92","137.24","136.38","","-0.51%"
"06/04/2014","137.09","136.63","137.12","136.51","","0.15%"
"06/03/2014","136.89","137.32","137.32","136.58","","-0.30%"
"06/02/2014","137.30","137.84","137.84","137.17","","-0.09%"
"05/30/2014","137.42","136.73","137.73","136.73","","0.50%"
"05/28/2014","136.73","137.03","137.03","136.38","","-0.17%"
"05/27/2014","136.96","136.78","137.32","136.34","","0.13%"
"05/26/2014","136.78","136.84","137.04","136.71","","0.19%"
"05/23/2014","136.52","136.14","136.52","135.62","","0.27%"
"05/22/2014","136.15","136.00","136.31","135.74","","0.27%"
"05/21/2014","135.79","135.23","136.04","134.81","","0.27%"
"05/20/2014","135.42","135.48","135.75","135.42","","0.02%"
"05/19/2014","135.39","135.08","135.59","134.59","","0.00%"
"05/16/2014","135.39","135.54","135.75","134.98","","-0.38%"
"05/15/2014","135.91","135.63","136.12","135.11","","0.45%"
"05/14/2014","135.30","135.07","135.30","134.75","","0.10%"
"05/13/2014","135.17","134.74","135.17","134.74","","0.53%"
"05/12/2014","134.46","133.59","134.46","133.59","","0.89%"
"05/09/2014","133.27","133.22","133.35","132.95","","-0.05%"
"05/08/2014","133.34","132.17","133.34","132.17","","1.06%"
"05/07/2014","131.94","132.26","132.65","131.83","","-0.71%"
"05/06/2014","132.89","133.63","133.91","132.65","","-0.37%"
"05/05/2014","133.39","133.33","133.75","132.36","","-0.09%"
"05/02/2014","133.51","134.07","134.07","133.32","","-0.08%"
"04/30/2014","133.62","133.50","133.89","133.48","","-0.33%"
"04/29/2014","134.06","132.98","134.06","132.98","","0.90%"
"04/28/2014","132.86","133.54","133.70","132.51","","-0.17%"
"04/25/2014","133.09","133.18","133.68","132.88","","-0.19%"
"04/24/2014","133.35","132.82","133.76","132.14","","0.92%"
"04/23/2014","132.14","132.99","133.03","132.08","","-1.02%"
"04/22/2014","133.50","132.19","133.50","132.19","","1.97%"
"04/17/2014","130.92","131.08","131.23","130.67","","0.01%"
"04/16/2014","130.91","130.43","130.91","130.36","","1.00%"
"04/15/2014","129.61","131.44","131.67","129.59","","-1.28%"
"04/14/2014","131.29","130.31","131.39","129.83","","0.08%"
"04/11/2014","131.18","131.60","131.70","129.91","","-1.00%"
"04/10/2014","132.51","133.89","133.99","132.51","","-0.63%"
"04/09/2014","133.35","132.98","133.67","132.98","","0.54%"
"04/08/2014","132.64","132.65","133.00","131.74","","0.11%"
"04/07/2014","132.50","132.85","133.02","132.36","","-0.88%"
"04/04/2014","133.67","133.23","134.26","133.23","","0.21%"
"04/03/2014","133.39","133.77","133.90","133.33","","-0.54%"
"04/02/2014","134.11","134.15","134.54","133.82","","0.15%"
"04/01/2014","133.91","133.17","134.03","133.17","","0.72%"
"03/31/2014","132.95","131.61","132.95","131.59","","1.32%"
"03/28/2014","131.22","131.03","131.47","130.87","","0.41%"
"03/27/2014","130.69","130.71","130.88","130.33","","-0.60%"
"03/26/2014","131.48","131.36","132.20","131.33","","0.18%"
"03/25/2014","131.24","129.92","131.25","129.92","","1.20%"
"03/24/2014","129.69","131.48","131.60","129.69","","-1.30%"
"03/21/2014","131.40","131.24","131.84","131.05","","-0.11%"
"03/20/2014","131.55","131.43","131.58","130.71","","-0.61%"
"03/19/2014","132.36","132.21","132.54","131.98","","0.17%"
"03/18/2014","132.13","131.12","132.34","130.77","","0.55%"
"03/17/2014","131.41","129.42","131.46","129.38","","1.61%"
"03/14/2014","129.33","129.09","129.54","128.51","","-0.67%"
"03/13/2014","130.20","131.25","131.39","130.16","","-0.61%"
"03/12/2014","131.00","131.83","131.83","130.65","","-0.95%"
"03/11/2014","132.25","132.57","132.79","131.76","","-0.03%"
"03/10/2014","132.29","132.04","133.04","131.86","","0.05%"
"03/07/2014","132.22","133.53","133.84","132.09","","-1.08%"
"03/06/2014","133.67","133.21","133.81","133.21","","0.75%"
"03/05/2014","132.68","132.77","133.16","132.64","","0.01%"
"03/04/2014","132.67","130.69","132.67","130.69","","2.02%"
"03/03/2014","130.04","131.03","131.29","129.92","","-2.54%"
"02/28/2014","133.43","133.14","133.58","132.77","","0.16%"
"02/27/2014","133.22","133.46","133.67","132.36","","-0.32%"
"02/26/2014","133.65","133.52","133.66","133.21","","0.08%"
"02/25/2014","133.54","133.21","133.55","132.88","","0.09%"
"02/24/2014","133.42","132.16","133.42","131.77","","1.89%"
"02/21/2014","130.95","130.63","130.98","130.44","","0.44%"
"02/20/2014","130.38","129.00","130.38","128.81","","0.28%"
"02/19/2014","130.01","128.99","130.01","128.74","","0.76%"
"02/18/2014","129.03","130.28","130.28","128.78","","-0.85%"
"02/17/2014","130.13","129.68","130.31","129.68","","0.58%"
"02/14/2014","129.38","128.98","129.55","128.78","","0.30%"
"02/13/2014","128.99","128.93","128.99","127.93","","-0.02%"
"02/12/2014","129.01","129.74","129.91","129.01","","-0.24%"
"02/11/2014","129.32","128.06","129.32","128.04","","1.39%"
"02/10/2014","127.55","127.59","127.71","127.21","","0.30%"
"02/07/2014","127.17","127.17","127.32","126.72","","0.42%"
"02/06/2014","126.64","125.75","127.10","125.53","","1.42%"
"02/05/2014","124.87","124.48","125.11","124.06","","0.94%"
"02/04/2014","123.71","123.54","123.93","123.10","","-0.37%"
"02/03/2014","124.17","125.73","126.53","124.09","","-1.34%"
"01/31/2014","125.86","126.00","126.04","124.79","","0.08%"
"01/30/2014","125.76","125.64","126.37","125.15","","-0.40%"
"01/29/2014","126.27","127.75","128.05","125.12","","-0.64%"
"01/28/2014","127.08","126.98","127.30","126.26","","0.28%"
"01/27/2014","126.73","126.97","127.01","125.93","","-0.32%"
"01/24/2014","127.14","129.31","129.72","127.14","","-1.62%"
"01/23/2014","129.24","130.49","130.68","129.08","","-1.12%"
"01/22/2014","130.70","130.42","130.98","130.26","","0.35%"
"01/21/2014","130.24","130.34","130.77","130.15","","-0.08%"
"01/20/2014","130.35","130.36","130.57","130.21","","-0.14%"
"01/17/2014","130.53","129.97","130.61","129.97","","0.41%"
"01/16/2014","130.00","130.08","130.19","129.80","","0.01%"
"01/15/2014","129.99","128.80","130.03","128.80","","1.34%"
"01/14/2014","128.27","128.05","128.40","127.36","","-0.33%"
"01/13/2014","128.70","129.21","129.27","128.67","","-0.05%"
"01/10/2014","128.76","128.46","129.08","128.43","","0.54%"
"01/09/2014","128.07","128.21","128.78","127.91","","0.09%"
"01/08/2014","127.96","128.26","128.47","127.84","","-0.02%"
"01/07/2014","127.98","128.09","128.16","127.67","","0.22%"
"01/03/2014","127.70","127.48","128.12","127.23","","0.15%"
"01/02/2014","127.51","128.24","128.33","127.20","","-0.53%"
"12/30/2013","128.19","128.41","128.70","127.70","","-0.14%"
"12/27/2013","128.37","127.69","128.51","127.69","","0.94%"
"12/23/2013","127.18","126.25","127.18","126.25","","0.82%"
"12/20/2013","126.14","125.28","126.27","125.02","","0.61%"
"12/19/2013","125.37","123.99","125.37","123.99","","2.08%"
"12/18/2013","122.82","122.28","123.02","122.28","","0.83%"
"12/17/2013","121.81","122.12","122.71","121.79","","-0.32%"
"12/16/2013","122.20","121.03","122.20","120.79","","1.13%"
"12/13/2013","120.84","120.99","121.38","120.60","","0.06%"
"12/12/2013","120.77","121.72","121.72","120.63","","-1.01%"
"12/11/2013","122.00","121.96","122.76","121.83","","-0.16%"
"12/10/2013","122.20","122.98","123.18","121.89","","-0.84%"
"12/09/2013","123.24","122.83","123.24","122.38","","0.65%"
"12/06/2013","122.45","122.33","122.82","121.53","","0.40%"
"12/05/2013","121.96","122.58","123.22","121.96","","-0.64%"
"12/04/2013","122.74","123.22","123.53","121.91","","-0.25%"
"12/03/2013","123.05","125.24","125.24","122.88","","-1.78%"
"12/02/2013","125.28","125.60","125.69","125.05","","-0.24%"
"11/29/2013","125.58","126.00","126.17","125.58","","-0.51%"
"11/28/2013","126.23","125.84","126.34","125.84","","0.35%"
"11/27/2013","125.79","125.30","125.88","125.28","","0.38%"
"11/26/2013","125.31","125.17","125.42","125.12","","0.04%"
"11/25/2013","125.26","124.86","125.26","124.86","","0.59%"
"11/22/2013","124.53","124.05","124.53","123.91","","0.52%"
"11/21/2013","123.88","123.68","123.88","123.09","","-0.26%"
"11/20/2013","124.20","124.37","124.48","123.80","","-0.32%"
"11/19/2013","124.60","124.56","124.75","124.32","","-0.34%"
"11/18/2013","125.03","124.04","125.04","123.98","","0.68%"
"11/15/2013","124.18","123.80","124.22","123.62","","0.62%"
"11/14/2013","123.41","123.23","123.61","123.01","","0.87%"
"11/13/2013","122.34","122.69","122.82","121.90","","-0.50%"
"11/12/2013","122.95","123.69","123.69","122.87","","-0.53%"
"11/11/2013","123.61","123.26","123.64","123.19","","0.46%"
"11/08/2013","123.04","122.70","123.43","122.47","","-0.17%"
"11/07/2013","123.25","123.16","124.18","122.80","","0.15%"
"11/06/2013","123.06","122.37","123.44","122.30","","0.75%"
"11/05/2013","122.14","122.97","123.10","121.89","","-0.48%"
"11/04/2013","122.73","122.80","123.09","122.62","","0.25%"
"11/01/2013","122.42","123.01","123.01","122.10","","-0.34%"
"10/31/2013","122.84","123.23","123.35","122.62","","-0.53%"
"10/30/2013","123.50","123.75","123.89","123.24","","-0.02%"
"10/29/2013","123.52","123.16","123.82","123.16","","0.08%"
"10/28/2013","123.42","124.02","124.10","123.24","","-0.25%"
"10/25/2013","123.73","123.92","123.92","123.23","","-0.67%"
"10/24/2013","124.57","123.81","124.57","123.81","","0.57%"
"10/23/2013","123.87","124.12","124.12","123.68","","-0.54%"
"10/22/2013","124.54","123.91","124.57","123.85","","0.67%"
"10/21/2013","123.71","123.18","123.87","123.16","","0.61%"
"10/18/2013","122.96","121.58","122.96","121.58","","1.43%"
"10/17/2013","121.23","121.42","121.56","120.58","","-0.01%"
"10/16/2013","121.24","120.87","121.30","120.07","","0.04%"
"10/15/2013","121.19","120.99","121.78","120.97","","0.56%"
"10/14/2013","120.51","120.74","120.74","120.15","","-0.57%"
"10/11/2013","121.20","121.05","121.27","120.74","","0.50%"
"10/10/2013","120.60","118.93","120.70","118.93","","1.94%"
"10/09/2013","118.31","118.62","119.18","118.19","","-0.49%"
"10/08/2013","118.89","119.39","119.49","118.76","","-0.49%"
"10/07/2013","119.48","119.80","119.80","118.81","","-0.44%"
"10/04/2013","120.01","120.33","120.62","119.94","","-0.37%"
"10/03/2013","120.46","120.93","121.45","120.33","","-0.28%"
"10/02/2013","120.80","121.23","121.23","120.39","","-0.63%"
"10/01/2013","121.57","120.89","121.61","120.65","","0.63%"
"09/30/2013","120.81","120.77","120.98","120.24","","-0.78%"
"09/27/2013","121.76","122.35","122.68","121.52","","-0.44%"
"09/26/2013","122.30","122.49","122.52","122.15","","0.48%"
"09/25/2013","121.72","122.61","122.67","121.52","","-1.18%"
"09/24/2013","123.17","122.52","123.17","122.52","","0.56%"
"09/23/2013","122.49","123.39","123.57","122.36","","-0.80%"
"09/20/2013","123.48","123.45","123.63","123.31","","-0.11%"
"09/19/2013","123.61","123.97","124.05","123.32","","0.86%"
"09/18/2013","122.56","122.45","122.60","122.12","","0.14%"
"09/17/2013","122.39","122.60","122.69","122.38","","-0.32%"
"09/16/2013","122.78","122.88","122.96","122.45","","0.86%"
"09/13/2013","121.73","121.70","121.78","121.34","","-0.13%"
"09/12/2013","121.89","121.97","122.23","121.61","","-0.15%"
"09/11/2013","122.07","121.80","122.34","121.63","","0.21%"
"09/10/2013","121.82","120.59","121.82","120.59","","1.51%"
"09/09/2013","120.01","120.10","120.20","119.47","","-0.04%"
"09/06/2013","120.06","119.71","120.11","119.18","","0.38%"
"09/05/2013","119.61","119.36","120.10","119.36","","0.18%"
"09/04/2013","119.39","119.06","119.55","118.44","","0.42%"
"09/03/2013","118.89","118.61","119.09","117.89","","0.54%"
"09/02/2013","118.25","117.31","118.31","117.29","","1.42%"
"08/30/2013","116.59","117.58","117.58","116.58","","-0.69%"
"08/29/2013","117.40","117.12","117.51","116.91","","0.56%"
"08/28/2013","116.75","116.13","117.43","115.97","","-0.60%"
"08/27/2013","117.45","118.97","118.97","117.23","","-1.65%"
"08/26/2013","119.42","119.45","119.59","118.53","","0.12%"
"08/23/2013","119.28","118.87","119.28","118.54","","0.51%"
"08/22/2013","118.67","117.68","119.04","117.68","","0.87%"
"08/21/2013","117.65","119.63","119.70","117.65","","-1.51%"
"08/20/2013","119.45","119.43","119.52","118.70","","-0.38%"
